Dog Individual Spayed Female,GER SHORTHAIR POINT,FAWN,MAGGIE,15145,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE,MILO,15215,2018,12/21/17 16:14
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE,OSCAR,15129,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,BRINDLE,MICKEY,15214,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE,FRANKLIN,15237,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK/BROWN,BREWSKI,15237,2018,12/21/17 16:14
Dog Senior Citizen or Disability Spayed Female,GER SHORTHAIR POINT,GOLD,KELLY,15005,2018,12/21/17 16:14
Dog Senior Citizen or Disability Female,GER SHORTHAIR POINT,GOLD,CHEERS,15005,2018,12/21/17 16:14
Dog Senior Citizen or Disability Female,GER SHORTHAIR POINT,GOLD,NOODLES,15005,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,GREY,KOBY,15145,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/TAN,STITCH,15025,2018,12/21/17 16:14
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE,DHARMA,15133,2018,12/21/17 16:14
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK,GEENA,15237,2018,12/21/17 16:14
Dog Senior Citizen or Disability Neutered Male,GER SHORTHAIR POINT,BLACK,LOUIE VITTON HEDJAZI,15146,2018,12/21/17 16:14
Dog Senior Citizen or Disability Neutered Male,GER SHORTHAIR POINT,WHITE,PETE,15132,2018,12/21/17 16:14
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK/BROWN,PICKLES,15133,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK/BROWN,OSKAR,15146,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK,RUDY,15101,2018,12/21/17 16:14
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK,BEAU,15237,2018,12/22/17 8:32
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK/BROWN,BELLA,15131,2018,12/22/17 15:12
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK,SAMMY,15065,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE,MIA,15065,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BROWN,CHARLIE,15237,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,YELLOW,CALI,15143,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/BLACK,HERSHEY,15237,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK/BROWN,TANK,15108,2018,12/22/17 9:24
Dog Senior Citizen or Disability Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK,IZZY,15102,2018,12/22/17 9:46
Dog Senior Citizen or Disability Spayed Female,GER SHORTHAIR POINT,WHITE,LILY,15146,2018,12/22/17 15:12
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLACK,CURL,15046,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,FAWN,EMMIE,15046,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK/FAWN,EBBY,15046,2018,12/22/17 12:17
Dog Individual Female,GER SHORTHAIR POINT,WHITE,MIA,15102,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK,BENNY,15102,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK,SIDNEY,15102,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,BROWN,ZOE EMGE,15025,2018,12/22/17 15:13
Dog Individual Female,GER SHORTHAIR POINT,BROWN,SASH,15235,2018,12/22/17 15:13
Dog Individual Spayed Female,GER SHORTHAIR POINT,BROWN,BABY GIRLY,15147,2018,12/22/17 9:46
Dog Individual Spayed Female,GER SHORTHAIR POINT,MULTI,LILLY,15102,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,CREAM,BISCUIT,15090,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLONDE,CHLOE,15241,2018,12/22/17 15:13
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLACK,JESSIE,15102,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,SPOTTED,OAKLEY,15214,2018,12/22/17 15:13
Dog Individual Female,GER SHORTHAIR POINT,BLACK,ANNA BELLE,15046,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLACK,LUCY,15110,2018,12/22/17 15:13
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/BROWN,DIESEL,15129,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK/BROWN,HUNTER,15129,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLACK WITH WHITE,IZZY,15202,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK,LILLY,15129,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK,STELLA,15129,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE,LACY,15202,2018,12/22/17 12:17
Dog Individual Male,GER SHORTHAIR POINT,WHITE/BROWN,SULLY,15129,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK WITH WHITE,MILTON,15120,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE,TUCKER,15243,2018,12/22/17 15:13
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/BROWN,HARLEY,15132,2018,12/22/17 15:13
Dog Individual Neutered Male,GER SHORTHAIR POINT,BUFF,OPIE,15132,2018,12/22/17 15:13
Dog Individual Male,GER SHORTHAIR POINT,BROWN,KEAGAN,15106,2018,12/22/17 15:13
Dog Individual Male,GER SHORTHAIR POINT,BLACK/BROWN,TOBY,15147,2018,12/22/17 15:13
Dog Individual Neutered Male,GER SHORTHAIR POINT,CHOCOLATE,CODY,15228,2018,12/22/17 12:17
Dog Senior Citizen or Disability Spayed Female,GER SHORTHAIR POINT,WHITE,LUCY LYN,15236,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLACK,LIBBY,15108,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,BLACK,SADIE,15129,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,YELLOW,LEGO,15084,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK,HUNTER,15084,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLUE,BRUISER,15057,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,WHITE/TAN,NAKIA,15035,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,TAN,PIERRE,15035,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,SPOTTED,SYD,15143,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,BLACK WITH WHITE,LOKI,15225,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/BROWN,ROONEY,15225,2018,12/22/17 12:17
Dog Senior Citizen or Disability Spayed Female,GER SHORTHAIR POINT,BROWN,ROXIE,15241,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SHORTHAIR POINT,SABLE,LACEY,15017,2018,12/22/17 12:17
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/BEIGE,AJAXX,15120,2018,12/22/17 12:17
Dog Senior Citizen or Disability Spayed Female,GER SHORTHAIR POINT,BLACK/BROWN,CHLOE,15044,2018,12/22/17 15:13
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE,SANDLER FORSYTHE,15108,2018,
Dog Individual Neutered Male,GER SHORTHAIR POINT,WHITE/LIVER,WYATT,15044,2018,12/22/17 11:56
Dog Senior Citizen or Disability Male,GER SHORTHAIR POINT,RED,DAKOTA,15120,2018,12/22/17 12:17
Dog Individual Spayed Female,GER SPITZ,BROWN,LEILA,15106,2018,12/22/17 11:56
Dog Senior Citizen or Disability Male,GER SPITZ,RED,DEOG,15120,2018,12/22/17 12:17
Dog Individual Neutered Male,GER WIREHAIR POINTE,BLACK/TAN,LOKI,15106,2018,12/22/17 11:56
Dog Senior Citizen or Disability Neutered Male,GER WIREHAIR POINTE,BLACK/BROWN,OOH RHA,15120,2018,12/22/17 12:17
Dog Individual Spayed Female,GER WIREHAIR POINTE,WHITE,MACY,15215,2018,12/22/17 12:17
Dog Individual Spayed Female,GER WIREHAIR POINTE,BLACK,BELLA,15116,2018,12/22/17 11:56
Dog Individual Female,GLEN OF IMAAL TERRI,WHITE/LIVER,BLUE,15057,2018,12/22/17 11:56
Dog Individual Spayed Female,GLEN OF IMAAL TERRI,BLACK/BROWN,PIPER,15239,2018,12/22/17 11:56
Dog Individual Male,GLEN OF IMAAL TERRI,BLACK,CHARLIE,15063,2018,12/22/17 11:56
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BROWN,BRAVO,15235,2018,12/22/17 12:17
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,BLUE,ZOIYA,15235,2018,12/22/17 12:17
Dog Individual Male,GOLDEN RETRIEV MIX,WHITE/BLACK,MARCO,15136,2018,12/22/17 11:56
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,WHITE/TAN,PEBBLES,15221,2018,12/22/17 12:17
Dog Individual Male,GOLDEN RETRIEV MIX,CHOCOLATE,ZEUS,15136,2018,12/22/17 11:56
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BLACK/BROWN,CARL,15101,2018,12/22/17 11:56
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,MULTI,MAISIE,15090,2018,12/22/17 12:17
Dog Individual Male,GOLDEN RETRIEV MIX,TRI-COLOR,FINNEGAN,15090,2018,12/22/17 12:17
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,WHITE/BRINDLE,BELLA,15136,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,WHITE,SANDLER FORSYTHE,15108,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BLACK,BETTIS,15235,2018,12/22/17 11:57
Dog Individual Male,GOLDEN RETRIEV MIX,WHITE/BLACK,FRED,15228,2018,12/22/17 11:57
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,BLACK/BROWN,DEJA,15116,2018,12/22/17 11:57
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,YELLOW,MARLEE,15239,2018,12/22/17 11:57
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,BROWN,CHLOE,15239,2018,12/22/17 11:57
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BLACK WITH WHITE,BRUTUS,15044,2018,12/22/17 11:57
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,WHITE/BLACK,BELLA,15132,2018,12/22/17 11:57
Dog Individual Female,GOLDEN RETRIEV MIX,BLACK WITH WHITE,NOLA,15025,2018,12/22/17 11:57
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,BLACK/BROWN,MOLLY,15205,2018,12/22/17 11:57
Dog Senior Citizen or Disability Female,GOLDEN RETRIEV MIX,BROWN,MARLEY,15142,2018,12/22/17 15:13
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,BRINDLE,SKOOTER,15025,2018,12/22/17 15:13
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,WHITE/BLACK/BROWN,GIGI,15237,2018,12/22/17 12:17
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,BLACK,MACK,15108,2018,12/22/17 12:17
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,BLACK,BOWDIE,15108,2018,12/22/17 12:17
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,BROWN,RECEE,15057,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BLACK,MIKO,15234,2018,12/22/17 11:47
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,BLACK,ROSCOE,15126,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,WHITE/BLACK,DOMINO,15017,2018,12/22/17 12:17
Dog Senior Citizen or Disability Female,GOLDEN RETRIEV MIX,BLACK WITH WHITE,REENIE,15146,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BLACK,JACKSON,15209,2018,12/22/17 15:13
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEV MIX,WHITE/BLACK,MADDIE,15146,2018,12/22/17 12:17
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,WHITE/BRINDLE,TOBY,15146,2018,12/22/17 12:17
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEV MIX,WHITE/BLACK,FIONA,15146,2018,12/22/17 12:17
Dog Individual Female,GOLDEN RETRIEV MIX,WHITE/BLACK,VALOR,15215,2018,12/22/17 11:57
Dog Individual Female,GOLDEN RETRIEV MIX,BROWN,LITTLE GIRL,15215,2018,12/22/17 11:57
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,WHITE/BLACK,BADGER,15102,2018,12/22/17 15:13
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,WHITE/BLACK/BROWN,DOOLEY,15146,2018,12/22/17 11:57
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,WHITE/BLACK/BROWN,COOPER,15101,2018,12/22/17 11:57
Dog Individual Male,GOLDEN RETRIEV MIX,GOLD,BRUTUS,15108,2018,12/22/17 11:57
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,TAN,ZEKE BURNS,15108,2018,12/22/17 11:57
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEV MIX,BLACK,SAMOA,15116,2018,12/22/17 11:57
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,RED,NORIKO,15229,2018,12/22/17 11:57
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,APRICOT,TRIPP,15143,2018,12/22/17 11:57
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,WHITE/BLACK/BROWN,DANIEL,15108,2018,12/22/17 12:17
Dog Individual Male,GOLDEN RETRIEV MIX,RED,JA,15132,2018,12/22/17 15:13
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEV MIX,BLACK/TAN/WHITE,OLIVER,15044,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE/BROWN,LEO,15090,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,SPOTTED,BRADY,15044,2018,12/22/17 12:17
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,FAWN,KARMA,15143,2018,12/22/17 15:13
Dog Individual Female,GOLDEN RETRIEVER,YELLOW,MAGGIE,15332,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,LOKI,15235,2018,12/22/17 12:09
Dog Individual Female,GOLDEN RETRIEVER,WHITE/GREY,MIA,15037,2018,12/22/17 15:13
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/GREY,LOTTIE,15236,2018,12/22/17 12:17
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE/BLACK,GATSBY,15236,2018,12/22/17 12:17
Dog Individual Spayed Female,GOLDEN RETRIEVER,BROWN,KANGA,15236,2018,12/22/17 12:17
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/TAN,CHESSIE,15236,2018,12/22/17 12:17
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,TRI-COLOR,ABBY,15025,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,ZOEY,15044,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,BRINDLE,ARCHIE BUNKER,15076,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,TYRA,15241,2018,12/22/17 12:34
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLUE,MERLIN,15241,2018,12/22/17 12:34
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,SKY,15120,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE/BLACK,HUNTER,15120,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,PUDGE,15237,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,BRINDLE,CARMAL,15234,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,GREY,MARLEY,15234,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,SPOTS,15227,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,PARKER,15237,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE,KIKI,15215,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,BUCKEYE,15228,2018,12/28/17 8:52
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE,BRODEE,15243,2018,12/28/17 8:52
Dog Individual Neutered Male,GOLDEN RETRIEVER,FAWN,NELSON,15216,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,BRINDLE,MAMA,15129,2018,12/28/17 8:52
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,CODY,15037,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,BELLA,15044,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,OZZY,15025,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,BROWN/TAN/BRINDLE,CHLOE,15243,2018,12/22/17 14:50
Dog Individual Female,GOLDEN RETRIEVER,WHITE/BLACK/BROWN,HONEY,15017,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,GREY,BRUIN,15237,2018,12/28/17 8:52
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK/BROWN,LADY,15243,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,MIMI,15026,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,SPOTTED,COPPER,15071,2018,12/22/17 14:50
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,WHITE,LILY,15237,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,SPOTTED,KARL,15227,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BRINDLE,FAITH MARIE,15046,2018,
Dog Individual Spayed Female,GOLDEN RETRIEVER,BRINDLE,FAITH MARIE,15046,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,PIPPY,15147,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE/BLACK/BROWN,CHARLIE,15084,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,YELLOW,TITAN,15024,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,CHOCOLATE,TRILOGY,15024,2018,12/22/17 14:50
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,WHITE/BLACK,BUDDY,15237,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,MAYA,15205,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BROWN,JESSICA,15057,2018,
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,HERSHEY,15221,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BROWN,JESSICA,15057,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,DUKE,15238,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,MADISON,15238,2018,12/22/17 14:50
Dog Individual Male,GOLDEN RETRIEVER,BROWN,RED,15131,2018,12/22/17 14:50
Dog Individual Female,GOLDEN RETRIEVER,TAN,NOLA,15209,2018,12/22/17 14:50
Dog Senior Citizen or Disability Female,GOLDEN RETRIEVER,WHITE,LILLY,15065,2018,12/22/17 14:50
Dog Individual Male,GOLDEN RETRIEVER,CHOCOLATE,ASTRO,15241,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,TUCKER,15236,2018,12/22/17 14:50
Dog Individual Female,GOLDEN RETRIEVER,SPOTTED,ABBEY,15126,2018,12/22/17 15:13
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,GOLD,ROCKO,15210,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,APRICOT,TAFFY,15090,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE,ALPHIE,15102,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,EGON,15136,2018,12/22/17 14:50
Dog Individual Male,GOLDEN RETRIEVER,BLACK,BOSS,15136,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,RED,JUNO,15014,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BROWN/TAN,ZOEY,15024,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE,BAXTER,15024,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,KIMBER,15025,2018,12/28/17 8:52
Dog Individual Male,GOLDEN RETRIEVER,RED,CHARLIE,15024,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,GOLD,BAILEY,15116,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,KYLO,15236,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE,CUDDLES,15116,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,BEEZEE,15218,2018,12/22/17 14:50
Dog Individual Male,GOLDEN RETRIEVER,YELLOW,HENRY,15237,2018,12/22/17 14:50
Dog Individual Male,GOLDEN RETRIEVER,YELLOW,LEO,15237,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK/TAN,TOKEN,15025,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK/TAN,BONNIE,15104,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,REILLY,15090,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,MOLLY,15057,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,PIPER,15090,2018,12/22/17 14:50
Dog Individual Male,GOLDEN RETRIEVER,WHITE/BLACK,COOPER,15241,2018,12/28/17 8:52
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE/BLACK,COOPER,15241,2018,12/28/17 8:52
Dog Individual Male,GOLDEN RETRIEVER,BRINDLE,REX,15241,2018,12/22/17 14:50
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK/BROWN,P NUT,15025,2018,12/22/17 15:13
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE,JYNX,15135,2018,12/22/17 14:50
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,WHITE/BLACK,JACK,15136,2018,12/28/17 8:52
Dog Individual Male,GOLDEN RETRIEVER,BLACK,ZEEK,15237,2018,12/28/17 8:52
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,MAGGIE,15237,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,BRINDLE,IZZY,15108,2018,12/22/17 14:50
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,BLACK,BLUE,15090,2018,12/22/17 14:50
Dog Individual Neutered Male,GOLDEN RETRIEVER,WHITE,WILSON,15236,2018,12/22/17 14:50
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK,JUNIE B,15108,2018,12/28/17 8:52
Dog Individual Male,GOLDEN RETRIEVER,WHITE/BROWN,COCO,15102,2018,12/28/17 8:52
Dog Individual Male,GOLDEN RETRIEVER,WHITE/BROWN,SEBASTIAN,15102,2018,12/28/17 8:52
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,BLACK/TAN,PATUTIE,15236,2018,
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,BLACK/TAN,PATUTIE,15236,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,TAN,MILO,15227,2018,12/22/17 15:53
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,TAN,MILO,15227,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK/TAN,GRETA,15024,2018,12/28/17 8:52
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,WHITE,HOLLY,15227,2018,12/22/17 15:53
Dog Individual Male,GOLDEN RETRIEVER,BLACK/BROWN/TAN,BUBBA,15031,2018,12/28/17 8:52
Dog Individual Male,GOLDEN RETRIEVER,BLACK/TAN,REX,15031,2018,12/28/17 8:52
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,BRUTUS,15218,2018,12/22/17 15:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK/BROWN,AVA,15108,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,OLIVER,15234,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,OLIVIA,15234,2018,12/28/17 8:52
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,RED,BAILEY,15241,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,BROWN,LEFTY,15234,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,WHITE/BLACK,LUNA SIEBER,15201,2018,12/28/17 8:52
Dog Individual License Duplicate,GOLDEN RETRIEVER,BRINDLE,MADDY,15108,2018,12/28/17 8:52
Dog Individual Neutered Male,GOLDEN RETRIEVER,MERLE,ATTICUS,15101,2018,12/28/17 8:52
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,SPOTTED,MIKE,15017,2018,12/22/17 15:53
Dog Senior Citizen or Disability Neutered Male,GOLDEN RETRIEVER,WHITE,NECCO,15017,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,SPOTTED,BARNEY,15243,2018,12/28/17 8:52
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLACK WITH WHITE,VIOLET,15017,2018,12/22/17 15:53
Dog Individual Neutered Male,GOLDEN RETRIEVER,TAN,MUSCLE,15106,2018,12/22/17 15:53
